id,author_id,title,tags,likes,dislikes,views,reading_time,formatted
209,0,"Segment helps businesses integrate third-party sources into their data pipelines","['data', 'analytics', 'sources', 'customer', 'tools']","0","0","0",1.10,False
210,0,"Doing Data Science Right - Your Most Common Questions Answered","['data', 'data science', 'science', 'scientists', 'product']","0","0","0",12.79,False
211,0,"Bash on Ubuntu on Windows - Download Now!","['windows', 'linux', 'issues', 'please', 'build']","0","0","0",1.46,False
212,0,"Aligning text smartly in CSS","['text', 'center', 'css', 'elements', 'container']","0","0","0",1.02,False
213,0,"A new look for Google Play family of apps","['play', 'google', 'family', 'apps', 'games']","0","0","0",0.41,False
214,0,"Here's the first full trailer for the next Star Wars movie, Rogue One","['story', 'series', 'next', 'days', 'release']","0","0","0",0.66,False
215,0,"This CEO Runs a Billion-Dollar Company With No Offices or Email","['percent', 'email', 'company', 'open', 'everyone']","0","0","0",2.63,False
216,0,"The insurance tech equation","['insurance', 'consumers', 'business', 'customer', 'digital']","0","0","0",4.65,False
217,0,"Three Platforms Bringing Bitcoin To Social Messaging Users","['bitcoin', 'currency', 'messaging', 'receive', 'social']","0","0","0",1.29,False
218,0,"Red Hat OpenShift Blockchain Initiative Focuses On Ethereum","['blockchain', 'red', 'fintech', 'technology', 'development']","0","0","0",1.93,False
219,0,"Google may be considering Swift for use on Android","['android', 'java', 'google', 'facebook', 'uber']","0","0","0",3.75,False
220,0,"9 Big Takeaways from R3's New Distributed Ledger Debut - CoinDesk","['blockchain', 'financial', 'bitcoin', 'solve', 'distributed']","0","0","0",5.96,False
221,0,"Could Blockchain Have Protected the Bosses Implicated in the Panama Papers?","['blockchain', 'ibm', 'based', 'leaders', 'system']","0","0","0",1.01,False
222,0,"How Inflation Is Stealing Your Money: Can Cryptocurrency Solve Inflation on a Global Scale?","['bitcoin', 'money', 'currency', 'banks', 'term']","0","0","0",3.40,False
223,0,"Research at Google","['research', 'levels', 'members', 'capabilities', 'necessary']","0","0","0",0.17,False
224,0,"Android development: What I wish I had known earlier - balpha.de","['event', 'android', 'view', 'events', 'method']","0","0","0",8.87,False
225,0,"Don't Store Data in the Application Object","['application', 'object', 'activity', 'app', 'user']","0","0","0",1.82,False
226,0,"5 Skills You Need to Become a Machine Learning Engineer | Udacity","['machine learning', 'learning', 'machine', 'etc', 'algorithms']","0","0","0",4.83,False
227,0,"When Is the Singularity? Probably Not in Your Lifetime","['intelligence', 'artificial intelligence', 'machines', 'artificial', 'human']","0","0","0",1.74,False
228,0,"Java 9 Early Access: A Hands-on Session with JShell - The Java REPL | Takipi Blog","['java', 'access', 'features', 'project', 'early']","0","0","0",4.36,False
229,0,"Android Studio 2.0 | Android Developers Blog","['android', 'studio', 'app', 'run', 'test']","0","0","0",4.38,False
230,0,"Why Erlang Matters","['processes', 'memory', 'computer', 'process', 'hardware']","0","0","0",4.29,False
231,0,"Google will stop supporting physical Google Wallet cards on June 30","['wallet', 'google', 'physical', 'card', 'cards']","0","0","0",0.68,False
232,0,"LendingRobot Lets You Monitor Your Portfolio Performance On Prosper, Lending Club, And Funding Circle","['performance', 'across', 'accounts', 'money', 'problem']","0","0","0",0.79,False
233,0,"Worldwide Ops in Minutes with DataStax & Cloud","['cluster', 'cloud', 'cloud platform', 'google', 'deployment']","0","0","0",1.87,False
234,0,"Contactless soaring in popularity","['face', '30', 'payments', 'payment', 'transactions']","0","0","0",0.79,False
235,0,"How Starbucks became so successful at coaxing consumers to pay with smartphones","['pay', 'apple', 'mobile', 'payments', 'credit']","0","0","0",2.34,False
236,0,"Top Asset Tracking Software: The 52 Best Tools and Software Solutions to Track Your Company's Vital Physical Assets","['asset', 'tracking', 'assets', 'management', 'cost']","0","0","0",12.08,False
237,0,"Atom Bank launches app-only savings account for iPhones","['bank', 'customers', 'account', 'via', 'fixed']","0","0","0",0.52,False
238,0,"Infographic Dutch Fintech Scene - HollandFintech.com","['fintech', 'start', 'financial', 'payments', 'analytics']","0","0","0",0.48,False
239,0,"Building a digital-banking business","['digital', 'banks', 'banking', 'customer', 'bank']","0","0","0",7.71,False
240,0,"How Did Q1 2016 Go for FinTech Around the World?","['fintech', 'companies', '2016', 'banking', 'total']","0","0","0",1.64,False
241,0,"Don't take my money: Why mobile payments haven't taken off - yet","['pay', 'payments', 'card', 'mobile', 'percent']","0","0","0",2.81,False
242,0,"Facebook wants to change the way Australians use mobile banking","['banks', 'facebook', 'payments', 'bank', 'said']","0","0","0",1.96,False
243,0,"Barclays finally launches Apple Pay | The Memo","['pay', 'apple', 'bank', 'april', '2016']","0","0","0",0.93,False
244,0,"Blispay, the financing program for SMBs, raises $12.75M in seed funding","['card', 'six', 'percent', 'interest', 'pay']","0","0","0",1.82,False
245,0,"PayPal's Braintree Auth launches to bring its payments platform to more merchants, service providers","['payments', 'cards', 'commerce', 'platforms', 'platform']","0","0","0",1.48,False
246,0,"Amazon takes on PayPal and others with launch of Amazon Payments partner program","['amazon', 'payments', 'pay', 'offer', 'websites']","0","0","0",1.60,False
247,0,"Why Barclays Sees Banking's Future as an Information Business","['banking', 'bank', 'services', 'banks', 'data']","0","0","0",2.61,False
248,0,"Failing model: Plastic Card + App and Card + Wallet Players?","['card', 'wallet', 'payments', 'cards', 'app']","0","0","0",3.89,False
249,0,"Digital banking: Mondo hopes to become the Google or Facebook of the sector","['bank', 'banks', 'card', 'customers', 'banking']","0","0","0",2.20,False
250,0,"The Man Selling Shovels in the Machine-Learning Gold Rush","['learning', 'deep learning', 'deep', 'hardware', 'machine']","0","0","0",1.41,False
251,0,"Using artificial intelligence to revolutionize diabetes treatment","['health', 'ai', 'artificial intelligence', 'artificial', 'intelligence']","0","0","0",3.34,False
252,0,"Machine learning is a poor fit for most businesses","['learning', 'machine learning', 'machine', 'cloud', 'fit']","0","0","0",0.86,False
253,0,"Monitor your application errors with Stackdriver Error Reporting","['error', 'errors', 'application', 'service', 'feedback']","0","0","0",1.16,False
254,0,"Feeding 10 Billion People - Land O'Lakes & CTP","['data', 'decisions', 'cloud', 'iot', 'resources']","0","0","0",1.50,False
255,0,"Google makes building apps easier with Android Studio 2.0","['app', 'google', 'android', 'studio', 'tests']","0","0","0",0.93,False
256,0,"Magic Leap has written our future in its patent filings","['reality', 'application', 'future', 'user', 'may']","0","0","0",2.33,False
257,0,"IoT Day: A timeline of how IoT is changing the world (infographic)","['iot', 'day', 'industry', 'via', 'since']","0","0","0",0.67,False
258,0,"Why Nature Prefers Hexagons - Issue 35: Boundaries - Nautilus","['four', 'structure', 'area', 'called', 'natural']","0","0","0",6.70,False
259,0,"Microsoft and HackerRank bring executable code snippets to Bing's search results pages","['code', 'search', 'microsoft', 'languages', 'pages']","0","0","0",0.87,False
260,0,"How to Think Exponentially and Better Predict the Future","['growth', 'steps', 'progress', 'future', 'five']","0","0","0",4.00,False
261,0,"App-only bank Atom just launched - here's what it looks like","['bank', 'app', 'banking', 'launched', 'ceo']","0","0","0",1.19,False
262,0,"Meet the man behind the rise of bots and our AI-driven future","['ai', 'little', 'right', 'artificial intelligence', 'artificial']","0","0","0",2.54,False
263,0,"Linus Torvalds: The mind behind Linux","['git', 'linux', 'engineering', 'unique', 'helps']","0","0","0",0.18,False
264,0,"React v15.0.1 | React","['api', 'tools', 'object', 'issue', 'issues']","0","0","0",1.13,False
265,0,"Intel Reveals Its Plan For Blockchain Technology With 'Sawtooth Lake' Distributed Ledger","['blockchain', 'distributed', 'technology', 'project', 'platform']","0","0","0",1.25,False
266,0,"Brian Kernighan on the typesetting of "The Go Programming Language" book","['book', 'language', 'programming', 'writing', 'go']","0","0","0",2.71,False
267,0,"What Software Engineers Earn Compared to the General Population","['countries', 'engineers', 'software', 'average', 'data']","0","0","0",4.53,False
268,0,"firefox vs rthreads","['slow', 'calls', 'maybe', 'call', 'system']","0","0","0",2.53,False
269,0,"How big is the Google Earth database? - Google Earth Blog","['total', 'quality', 'google', 'area', 'database']","0","0","0",2.08,False
270,0,"Why You Hate Comic Sans","['design', 'designed', 'windows', 'visual', 'text']","0","0","0",7.70,False
271,0,"The Two Types of Product Virality","['product', 'join', 'friends', 'users', 'facebook']","0","0","0",3.08,False
272,0,"This is the scientific reason we're addicted to our phones","['devices', 'mobile', 'internal', 'usually', 'science']","0","0","0",0.24,False
273,0,"How To Benefit From Getting Paid in Bitcoin","['bitcoin', 'exchange', 'rate', 'payment', 'method']","0","0","0",2.28,False
274,0,"Walt Disney Now Loves Blockchain, Going Trustless in Seattle","['blockchain', 'solutions', 'job', 'companies', 'private']","0","0","0",1.18,False
275,0,"Cloud Storage Goes Mainstream: Storj Launches Beta Joining Azure BaaS","['storage', 'cloud', 'blockchain', 'platform', 'per']","0","0","0",1.12,False
276,0,"Our Goal is to Replace Your Need for a Bank, Says Blockchain Co-Founder and CEO Nicolas Cary","['bitcoin', 'blockchain', 'wallet', 'financial', 'protocol']","0","0","0",4.34,False
277,0,"The End Of Apps As We Know Them - Inside Intercom","['cards', 'app', 'apps', 'notifications', 'content']","0","0","0",9.24,False
278,0,"Equal Pay Day in the spotlight this year","['women', 'pay', 'according', '000', 'percent']","0","0","0",1.32,False
279,0,"Preventing Software Bugs from Ever Occurring - Quality Functions","['quality', 'software', 'implementation', 'stage', 'save']","0","0","0",1.37,False
280,0,"Preventing Software Bugs from Ever Occurring - Quality Functions","['quality', 'software', 'implementation', 'stage', 'save']","0","0","0",1.37,False
281,0,"Preventing Software Bugs from Ever Occurring - Quality Functions","['quality', 'software', 'implementation', 'stage', 'save']","0","0","0",1.37,False
282,0,"Unknown NEO GEO MVS Fighting Game Discovered & Dumped - Arcade Heroes","['game', 'games', 'screen', 'video', 'data']","0","0","0",1.07,False
283,0,"On libunwind and dynamically generated code on x86-64","['structure', 'call', 'generated', 'data', 'field']","0","0","0",2.23,False
284,0,"snare/voltron","['views', 'python', 'view', 'path', 'script']","0","0","0",2.95,False
285,0,"How to write a Bloom filter in C++","['filter', 'functions', 'bit', 'function', 'size']","0","0","0",2.07,False
286,0,"7 Mistakes Most Beginners Make When A/B Testing","['test', 'testing', 'tests', 'small', 'goals']","0","0","0",8.17,False
287,0,"Preventing Software Bugs from Ever Occurring - Quality Functions","['quality', 'software', 'implementation', 'stage', 'save']","0","0","0",1.37,False
288,0,"Lady Gaga's startup Backplane burns out and sells assets","['startup', 'assets', 'money', 'million', 'business']","0","0","0",2.24,False
289,0,"When Will The First Machine Become Superintelligent? - AI Revolution","['ai', 'intelligence', 'year', 'machine', 'believe']","0","0","0",2.08,False
290,0,"Bosch, Flextronics back CropX to help farmers grow more food without wasting water","['said', 'help', 'hardware', 'industry', 'company']","0","0","0",1.66,False
291,0,"Margaret Gould Stewart: How giant websites design for you (and a billion others, too)","['design', 'billion', 'facebook', 'websites', 'improvements']","0","0","0",0.22,False
292,0,"Google Cloud Platform adds two new regions, 10 more to come","['cloud platform', 'cloud', 'platform', 'network', 'customers']","0","0","0",0.92,False
293,0,"Cloud Identity and Access Management - Google IAM","['resource', 'google', 'cloud', 'role', 'account']","0","0","0",3.27,False
294,0,"Customer Supplied Encryption Keys in Cloud Storage now in beta","['encryption', 'key', 'object', 'customer', 'storage']","0","0","0",6.09,False
295,0,"Google Cloud Launcher simplifies running third party apps in the cloud","['solutions', 'cloud', 'configuration', 'solution', 'google cloud']","0","0","0",1.34,False
296,0,"Vision API - Image Content Analysis","['image', 'api', 'vision', 'images', 'content']","0","0","0",1.96,False
297,0,"1000 nodes and beyond: updates to Kubernetes performance and scalability in 1.2","['kubernetes', 'api', 'node', 'server', 'cluster']","0","0","0",7.89,False
298,0,"Financial services firm processes 25 billion stock market events per hour with Google Cloud Bigtable","['cloud', 'google cloud', 'per', 'events', 'google']","0","0","0",0.94,False
299,0,"Where accountability really matters","['employees', 'companies', 'health', 'businesses', 'personal']","0","0","0",1.25,False
300,0,"13 Game-changing Artificial Intelligence Startups","['artificial', 'artificial intelligence', 'intelligence', 'ai', 'insights']","0","0","0",3.41,False
301,0,"6 Delicious Sports Snacks Approved by Athletes and Scientists","['study', 'researchers', 'energy', 'performance', 'according']","0","0","0",1.79,False
302,0,"Building more accessible technology","['screen', 'android', 'voice', 'people', 'visual']","0","0","0",1.41,False
303,0,"U.S. State Department Recommends Development of Blockchain and Distributed Ledgers to International Partners","['bitcoin', 'blockchain', 'state', 'innovation', 'technology']","0","0","0",1.82,False
304,0,"Using Blockchain to Authenticate University Diploma","['blockchain', 'digital', 'technology', 'university', 'possible']","0","0","0",1.39,False
305,0,"Bitcoin In The Time Of Negative Interest Rates","['interest', 'bitcoin', 'would', 'power', 'banks']","0","0","0",1.25,False
306,0,"Global Blockchain Forum Launched to Coordinate Regulatory Interoperability and Best Practices","['currency', 'blockchain', 'digital', 'said', 'members']","0","0","0",2.93,False
307,0,"Blockchain won't kill banks: Bitcoin pioneer","['bitcoin', 'blockchain', 'banks', 'technology', 'organization']","0","0","0",2.18,False
308,0,"UK Regulators Declare Start of","['fintech', 'bitcoin', 'ethereum', 'digital', 'rules']","0","0","0",2.26,False
309,0,"Facebook Messenger bots are here and they want to kill apps","['bots', 'facebook', 'app', 'bot', 'users']","0","0","0",4.69,False
310,0,"Bot Engine","['bot', 'rules', 'engine', 'bots', 'learning']","0","0","0",3.37,False
311,0,"NoSQL Performance Benchmarks","['database', 'performance', 'distributed', 'test', 'data']","0","0","0",2.56,False
312,0,"Introducing Goals in Google Calendar on Android and iPhone","['goals', 'goal', 'google', 'android', 'help']","0","0","0",1.09,False
313,0,"Google Calendar's newest feature uses machine learning to help you actually accomplish your goals","['goals', 'goal', 'machine', 'machine learning', 'google']","0","0","0",0.93,False
314,0,"Google cloud to OpenStack users: Come on in!","['cloud', 'google', 'public', 'storage', 'open source']","0","0","0",1.10,False
315,0,"Banca IMI Researcher: Blockchain Won't Work if Business Models Don't Change - CoinDesk","['blockchain', 'financial', 'business', 'trust', 'markets']","0","0","0",1.03,False
316,0,"How Blockchain Could Make Trusts More Transparent - CoinDesk","['blockchain', 'public', 'private', 'trust', 'property']","0","0","0",3.15,False
317,0,"Facebook's new Messenger bots are the slowest way to use the internet","['bots', 'bot', 'facebook', 'messenger', 'minutes']","0","0","0",2.29,False
318,0,"Facebook's new Messenger bots are the slowest way to use the internet","['bots', 'bot', 'facebook', 'messenger', 'minutes']","0","0","0",2.29,False
319,0,"Google Is About to Supercharge Its TensorFlow Open Source AI","['deep', 'deep learning', 'facebook', 'ai', 'learning']","0","0","0",9.05,False
320,0,"Introducing online resizing of Google Cloud Persistent Disks without downtime","['compute engine', 'block', 'size', 'compute', 'online']","0","0","0",0.97,False
321,0,"Compute Engine now with 3 TB of high-speed Local SSD and 64 TB of Persistent Disk per VM","['local', 'per', 'compute engine', 'compute', 'performance']","0","0","0",1.44,False
322,0,"Facebook adds Windows 10 UWP support for making React Native-based apps","['native', 'windows', 'microsoft', 'apps', 'ago']","0","0","0",1.26,False
323,0,"Android N Developer Preview 2, out today! | Android Developers Blog","['preview', 'developer', 'android', 'feedback', 'update']","0","0","0",1.63,False
324,0,"Google launches distributed version of its TensorFlow machine learning system","['distributed', 'learning', 'machine learning', 'google', 'library']","0","0","0",0.72,False
325,0,"Announcing TensorFlow 0.8 - now with distributed computing support!","['distributed', 'training', 'models', 'model', 'cluster']","0","0","0",1.85,False
326,0,"Picture a Better You: How Google Calendar Uses Illustration to Help You Reach Your Goals - Google Design","['goals', 'life', 'google', 'color', 'users']","0","0","0",2.22,False
327,0,"Android N Developer Preview 2, out today! | Android Developers Blog","['preview', 'developer', 'android', 'feedback', 'update']","0","0","0",1.63,False
328,0,"Band plays on, as global oil glut leaves supertankers in a huge jam","['china', 'said', 'global', 'demand', '25']","0","0","0",2.67,False
329,0,"Waking Ned Devine (1998)","['usa', 'phone', 'color', 'credits', 'specs']","0","0","0",1.12,False
330,0,"Lessons from a Google App Engine SRE on how to serve over 100 billion requests per day","['engine', 'engineering', 'app', 'google', 'systems']","0","0","0",2.72,False
331,0,"Choosing Modules and Themes for Drupal 8","['drupal', 'module', 'modules', 'views', 'configuration']","0","0","0",1.59,False
332,0,"Drupal 8 Module of the Week: simpleSAMLphp Authentication | Acquia","['drupal', 'module', 'modules', 'users', 'user']","0","0","0",2.81,False
333,0,"Meet Aquifer: A build system for easier Drupal development","['drupal', 'code', 'build', 'module', 'update']","0","0","0",5.50,False
334,0,"Thunder, a Drupal distribution for publishers","['drupal', 'video', 'custom', 'range', 'modules']","0","0","0",1.92,False
335,0,"Reaching for the Stars, Across 4.37 Light-Years","['would', 'space', 'years', 'said', 'project']","0","0","0",4.10,False
336,0,"Google Cloud Status","['configuration', 'ip', 'network', 'google', 'cloud']","0","0","0",11.31,False
337,0,"NES classic 'Punch-Out' has an Easter egg that went undiscovered for 29 years","['deliver', 'game', 'bit', 'games', 'visual']","0","0","0",0.85,False
338,0,"Voronoi Diagrams on the GPU","['demo', 'step', 'color', 'shows', 'look']","0","0","0",3.91,False
339,0,"Creating signed GitHub releases - Debian Wiki","['version', 'software', 'commit', 'good', 'string']","0","0","0",0.19,False
340,0,"Humans Can Still Do One Thing Better Than AI","['players', 'games', 'computer', 'solutions', 'play']","0","0","0",3.07,False
341,0,"20 fun facts about everyoneÃ¢â‚¬â„¢s new favorite rolling robot","['20', 'everyone', 'maybe', 'video', 'little']","0","0","0",0.23,False
342,0,"Threaded messaging is coming to Slack","['slack', 'enterprise', 'service', 'clients', 'tools']","0","0","0",1.55,False
343,0,"Docker Engine 1.11 with runC: Announcing the general availability of the industry's first OCI-compliant runtime","['docker', 'containers', 'engine', 'release', 'container']","0","0","0",3.74,False
344,0,"Facebook's WhatsApp does something very different than Google","['says', 'facebook', 'engineers', 'really', 'requires']","0","0","0",1.76,False
345,0,"Introducing the new Google Cloud Load Balancing UI","['load', 'load balancing', 'balancing', 'ui', 'configuration']","0","0","0",1.84,False
346,0,"What's The Atomic Unit Of Your Product/Service?","['unit', 'product', 'although', 'think', 'object']","0","0","0",1.24,False
347,0,"Introducing JQL: A Query Language for Analytics","['query', 'javascript', 'reports', 'language', 'analytics']","0","0","0",2.90,False
348,0,"Man accidentally deletes his entire company with one line of bad code","['code', 'servers', 'wrote', 'computer', 'everything']","0","0","0",2.15,False
349,0,"The Challenge of Determining Whether an A.I. Is Sentient","['feel', 'whether', 'machines', 'us', 'cannot']","0","0","0",5.31,False
350,0,"Artificial Intelligence Can Now Design Realistic Video and Game Imagery","['video', 'computer', 'learning', 'game', 'examples']","0","0","0",1.70,False
351,0,"Kite wants to be every developer's pair-programming buddy","['founder', 'co', 'text', 'github', 'programming']","0","0","0",1.70,False
352,0,"Why Thieves Steal Soap","['items', 'parts', 'market', 'products', 'store']","0","0","0",4.91,False
353,0,"The Famous Photo of Chernobyl's Most Dangerous Radioactive Material Was a Selfie","['center', 'times', 'likely', 'years', 'images']","0","0","0",4.51,False
354,0,"Warcraft fans' fury at Blizzard over server closure - BBC News","['game', 'players', 'servers', 'server', 'original']","0","0","0",1.36,False
355,0,"Say Hello to React CDK - KADIRA VOICE","['tools', 'component', 'project', 'build', 'js']","0","0","0",2.49,False
356,0,"Spotify UI built with HTML / CSS - Freebiesbug","['html', 'css', 'ui', 'app', 'music']","0","0","0",0.19,False
357,0,"Shuddle, the Uber-like service for getting your kids around, is shutting down tomorrow","['payments', 'april', 'email', 'payment', 'questions']","0","0","0",1.52,False
358,0,"Performance Testing in a Nutshell","['performance', 'test', 'tests', 'application', 'testing']","0","0","0",5.26,False
359,0,"DTCC CEO Addresses Blockchain Disruption in Annual Shareholder Letter - CoinDesk","['blockchain', 'wrote', 'technology', 'asset', 'industry']","0","0","0",0.95,False
360,0,"Ethereum Used for 'First' Paid Energy Trade Using Blockchain Tech - CoinDesk","['energy', 'blockchain', 'power', 'told', 'ethereum']","0","0","0",1.75,False
361,0,"DualShock 4 Repair","['common', 'information', 'every', 'games', 'background']","0","0","0",0.41,False
362,0,"[E-learning] Design Thinking for Innovation - University of Virginia | Coursera","['thinking', 'design', 'innovation', 'everyone', 'course']","0","0","0",0.45,False
363,0,"HackerRank Women's CodeSprint 2016","['women', 'code', 'receive', 'try', 'competition']","0","0","0",0.93,False
364,0,"Linus Torvalds: The mind behind Linux","['git', 'linux', 'engineering', 'unique', 'helps']","0","0","0",0.18,False
365,0,"How HTTP/2 is Changing Web Performance Best Practices","['http', 'assets', 'web', 'protocol', 'requests']","0","0","0",4.94,False
366,0,"Building for HTTP/2","['http', 'file', 'js', 'server', 'files']","0","0","0",10.54,False
367,0,"Implementing HTTP/2 in Production Environments","['http', 'protocol', 'web', 'support', 'chrome']","0","0","0",3.21,False
368,0,"The new-world insurance agent","['insurance', 'online', 'percent', 'consumers', 'app']","0","0","0",3.09,False
369,0,"We spent a week making Trello boards load extremely fast. Here's how we did it.","['card', 'browser', 'cards', 'html', 'models']","0","0","0",5.33,False
370,0,"These guys created an app that stops college students from using their phones - and it's so successful they dropped out of college","['app', 'points', 'says', 'phone', 'using']","0","0","0",1.94,False
371,0,"Ingenious Shirt Uses Recognizable Icons to Help Break Language Barriers When Traveling","['world', 'trying', 'language', 'need', 'simply']","0","0","0",0.68,False
372,0,"Spring DAO vs Spring ORM vs Spring JDBC","['technology', 'configuration', 'data', 'provides', 'module']","0","0","0",3.73,False
373,0,"The Black Death: The Greatest Catastrophe Ever","['black', 'early', 'per', 'among', 'great']","0","0","0",13.79,False
374,0,"Remote code execution, git, and OS X","['git', 'version', 'apple', 'code', 'os']","0","0","0",2.00,False
375,0,"We will encourage you to develop the three great virtues of a programmer: laziness, impatience, and hubris","['javascript', 'numbers', 'list', 'function', 'billion']","0","0","0",3.82,False
376,0,"Facebook sends a loud message about Messenger bots, but will we hear it?","['messenger', 'bots', 'facebook', 'chat', 'apps']","0","0","0",1.64,False
377,0,"Browser Ball","['browser', 'configuration', 'windows', 'success', 'everyone']","0","0","0",0.17,False
378,0,"Ebay's mobile Craigslist competitor Close5 has quietly grown to 7 million downloads","['local', 'mobile', 'app', 'users', 'transactions']","0","0","0",2.97,False
379,0,"A day in the life of... Director of the Unexpected","['marketing', 'digital', 'industry', 'brand', 'day']","0","0","0",3.67,False
380,0,"22 Mobile Stats Everyone Should Know - DZone Mobile","['mobile', 'rate', '2015', 'traffic', 'performance']","0","0","0",4.11,False
381,0,"How Facebook's Big Bet On Chatbots Might Remake The UX Of The Web","['facebook', 'chatbots', 'messenger', 'bots', 'bot']","0","0","0",4.15,False
382,0,"Like It Is: Bob Dylan Explains What Really Killed Rock 'n' Roll","['music', 'black', 'american', 'white', 'would']","0","0","0",17.34,False
383,0,"Linking the customer experience to value","['customer', 'customer experience', 'customers', 'experience', 'value']","0","0","0",9.32,False
384,0,"WeChat's competitor to Slack has arrived","['enterprise', 'chat', 'business', 'service', 'group']","0","0","0",1.28,False
385,0,"Finally, CSS In JavaScript! Meet CSSX - Smashing Magazine","['css', 'style', 'javascript', 'color', 'size']","0","0","0",12.38,False
386,0,"Silicon Valley legend Bill Campbell has died - here is some of his best leadership advice","['ceo', 'apple', 'said', 'engineers', 'values']","0","0","0",2.34,False
387,0,"Could Iceland Embrace Crypto Before Anyone Else?","['banks', 'banking', 'major', 'people', 'three']","0","0","0",1.54,False
388,0,"Google CDN Beta is here... and it's already one of the fastest CDNs out there!","['google', 'load', 'times', 'page', 'content']","0","0","0",2.60,False
389,0,"Mining in Space Could Lead to Conflicts on Earth - Facts So Romantic - Nautilus","['space', 'mining', 'science', 'resources', 'companies']","0","0","0",4.21,False
390,0,"Facebook Messenger's David Marcus on the rocky rollout of bots","['bots', 'really', 'thing', 'people', 'bot']","0","0","0",4.40,False
391,0,"Is machine learning the next commodity?","['machine learning', 'learning', 'machine', 'algorithms', 'open source']","0","0","0",3.19,False
392,0,"Airbnb bets on local with user-generated guidebooks and new neighborhood/home matching","['local', 'services', 'areas', 'app', 'update']","0","0","0",3.31,False
393,0,"Platform Overview","['api', 'google', 'data', 'platform', 'ios']","0","0","0",2.24,False
394,0,"Google's official Project Wing logo revealed","['amazon', 'project', 'google', 'conference', 'facebook']","0","0","0",1.27,False
395,0,"Google Drive for Mac/PC just got better! Now sync only the subfolders you need.","['drive', 'google', 'computer', 'space', 'files']","0","0","0",1.18,False
396,0,"Choose the Google Docs, Sheets, and Slides files you want to access offline","['files', 'access', 'launch', 'release', 'google']","0","0","0",0.86,False
397,0,"A simple approach to PCI DSS compliance for Google Cloud Platform","['credit', 'card', 'application', 'payment', 'security']","0","0","0",1.11,False
398,0,"Ray Kurzweil Predicts Three Technologies Will Define Our Future","['technologies', 'ai', 'human', 'intelligence', 'progress']","0","0","0",4.81,False
399,0,"Drupal 8.1.0 is now available","['drupal', 'modules', 'site', 'module', 'help']","0","0","0",3.20,False
400,0,"Dilma Rousseff's Impeachment Isn't a Coup, It's a Cover-Up","['car', 'members', 'public', 'many', 'lower']","0","0","0",2.51,False
401,0,"19 Tips For Everyday Git Use","['git', 'commit', 'log', 'file', 'changes']","0","0","0",11.47,False
402,0,"Developing iOS 9 Apps with Swift - Curso grÃƒÂ¡tis de Stanford no iTunes U","['ios', 'management', 'design', 'mobile', 'using']","0","0","0",0.23,False
403,0,"Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine","['docker', 'containers', 'link', 'container', 'node']","0","0","0",10.17,False
404,0,"Every shot Kobe Bryant ever took. All 30,699 of them","['30', '20', 'took', 'field', 'came']","0","0","0",0.20,False
405,0,"Pinterest Reinvents Itself to Prove It's Really Worth Billions","['engineers', 'says', 'images', 'design', 'people']","0","0","0",9.83,False
406,0,"Detecting the use of "curl | bash" server side","['send', 'http', 'server', 'receive', 'size']","0","0","0",3.21,False
407,0,"Panels","['content', 'node', 'drupal', 'system', 'custom']","0","0","0",3.36,False
408,0,"Features","['drupal', 'module', 'features', 'feature', 'together']","0","0","0",0.16,False
409,0,"XML sitemap","['module', 'search', 'windows', 'helps', 'ask']","0","0","0",0.16,False
410,0,"Memcache API and Integration ","['drupal', 'module', 'integration', 'api', 'provides']","0","0","0",0.19,False
411,0,"Encrypt","['encryption', 'module', 'key', 'data', 'modules']","0","0","0",2.94,False
412,0,"Search API","['search', 'module', 'filters', 'drupal', 'views']","0","0","0",0.17,False
413,0,"Better Exposed Filters ","['filters', 'views', 'better', 'module', 'default']","0","0","0",0.17,False
414,0,"Services ","['drupal', 'api', 'modules', 'clients', 'request']","0","0","0",0.19,False
415,0,"Password Policy","['must', 'user', 'module', 'defined', 'provides']","0","0","0",0.19,False
416,0,"Authenticated User Page Caching (Authcache)","['pages', 'user', 'page', 'drupal', 'users']","0","0","0",0.15,False
417,0,"How to create Trello cards from Slack.","['slack', 'backend', 'id', 'url', 'cards']","0","0","0",2.08,False
418,0,"How to Override Features","['module', 'features', 'feature', 'configuration', 'code']","0","0","0",8.53,False
419,0,"Aggregations","['document', 'values', 'metrics', 'documents', 'value']","0","0","0",3.80,False
420,0,"Build Zappos like faceted navigation with ElasticSearch","['tag', 'filter', 'terms', 'user', 'query']","0","0","0",2.95,False
421,0,"Terms Aggregation in Elastic Search","['terms', 'field', 'document', 'term', 'value']","0","0","0",10.55,False
422,0,"Arduino clone is as small as an AA battery","['node', 'github', 'buy', 'ready', 'shows']","0","0","0",0.22,False
423,0,"An independent organization just ranked Google as the best cloud, beating Amazon","['cloud', 'google', 'amazon', 'performance', 'best']","0","0","0",1.22,False
424,0,"For Blockchain VCs, the Time for Ethereum Investments Has Come - CoinDesk","['ethereum', 'bitcoin', 'blockchain', 'startups', 'said']","0","0","0",3.52,False
425,0,"Inbox by Gmail: a better way to keep track of events, newsletters and links","['save', 'events', 'email', 'event', 'keep']","0","0","0",1.10,False
426,0,"An Introduction to Elasticsearch Aggregations","['offering', 'examples', 'entire', 'provides', 'step']","0","0","0",0.20,False
